name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;289;0;581;3079;1087;3079;1017;0
header;280;133;280;167;1909;167;1909;133
A;548;197;548;199;551;199;551;197
A;578;228;578;228;578;228;578;228
B;992;740;992;757;1006;757;1006;740
B;981;1284;981;1302;995;1302;995;1284
A;523;1314;523;1315;524;1315;524;1314
B;834;1375;834;1392;848;1392;848;1375
D;970;1466;970;1485;985;1485;985;1466
A;699;2207;699;2219;705;2219;705;2207
A;821;2345;821;2359;829;2359;829;2345
B;857;2380;857;2406;884;2406;884;2380
A;820;2390;820;2406;828;2406;828;2390
